block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,24FB157F1CBAE56079359C2612FE67712CE96426,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,103CC3FC5E90C04EE208BD0716DC889552926EF8,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,3B9916B501C53E38015676282F14E2AAF025F6C5,8A73C4B75E360FF191B844A61B8845A0AD65D208,52479C885E73D2F570D47E5F0433785051350DD1,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,95E3F1574DDB503F0380D98A976E0CF8469B874F,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,1FE501A7E4CF0498BB3AB22F64D412C813F81119,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,305013CCA69866DA942265649D56B57D4F2545CC,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5BED074FAD72B341DE26B43628F2FE0917AC1D63,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7B0DE97C082AE7911928004FE8B145AA1FF56038,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,87E92A42607017088F85061E20727BE3CFF61999,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,9797557328079BB3D3E588DAD873F0EA6C098C10,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,C43B466D9C3A60859B66A48E0B54C662BC701FB5,C759989AB500EDF629C4CED1267CA30F660E4024,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,D4686840675436000E9B33B8A58193B9406ADDA3,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,DB5EF3A174014515A046E80E3164E22414123614,DC00DA048EC40BF29530626601840B18F48AC8A5,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E63597E3F46F3A8C82379A72D37FD7D280E832FA,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,214752CFB2CD5CB00EC625739C224AA406226D0E,23D4A4484D4D868427369088C4D0A2E56DAAF465,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,35D295C1BA718DA91BFE341AC3DE09B7966921C9,5A22861F57F12829B68A022FB805685A4E5850C3,9B54909B390DDDE5EC01413630450C9044EF8E2E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C02344F67415074C43EA1B5B2063FC996329C6E1,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC
173362,2022/11/18 15:05:24,VSC_UPDATE,769BF71D0AC9C122155A3CB6F98208C38670F505C05711F850219DF1D3C37FDE,226AA33E1C334E2D85BC66EE4F5F0D180661E5E0F6E58CB2CFD0B3639154E846,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107277,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,52,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173398,2022/11/18 15:08:26,VSC_UPDATE,50A6769C8827849B89CF49C5A7FB20221BE374D50CAE15852A37D7423CBF382D,AE6E5B9A2BE0CB95AB788634B433B05DE9FDE13BCE8583C26D5E9396F84748FB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107279,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,54,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173434,2022/11/18 15:11:28,VSC_UPDATE,C96F2FB944D2566A4349AE1DE45E93E4F5005A2D125D8678BC8FCDB3970C7ACB,278CC490BDBFC19435DF8763FF049BCD8322A3510E87A7280FDAB72F5775BE68,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107281,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,56,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173470,2022/11/18 15:14:29,VSC_UPDATE,DC522617A4E7C1B846296A09EC3C08272DA85C4CC6696ACAA2A0FD8C9C2D5FC0,D7D17ACCF4521C7487114C967886FF15BE577ABD975A3118E3CA684D57FA426F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107285,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173542,2022/11/18 15:20:33,VSC_UPDATE,3CBCA9C073214BFD635D1C872C0264D49BE002B8BABFDEA99E4BE513DC281FBD,4415147A3A64218EB39A8F3C478F4513122A3BDB0CA24BEF1F69867FB74FFFF2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107286,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,52,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173578,2022/11/18 15:23:34,VSC_UPDATE,CE50AEAEEC761B6BB8F51999476012976BECAC70E62F5AF1FACFA22C617D71E3,84E14960622B5A712ABF05F0737B311AFA6E4AF6686956FE59B9C9AB44C6852F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107287,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,53,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173614,2022/11/18 15:26:36,VSC_UPDATE,6E96AA2CC0000B0AAB969025D64C8A1F0ACDE6FDF740FFCE4E36F8E36E0B505F,E2D30061FB84404969318254CBA4F61474696A25502C6A527BE24C4B95A7B91A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107288,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,54,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173650,2022/11/18 15:29:38,VSC_UPDATE,932A06029759F618F8CF308D8765CDA473C4BF4622C96807DC278DB80944A7DD,54FB6508247A8949D8C6AFB8B2FC12071D05E26D739B313A7BD1F5B0B94646A3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107290,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,56,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173686,2022/11/18 15:32:39,VSC_UPDATE,87E712D9D20930341104E4643C77E8E44838682AA3DC8F0116DFE924B18517AE,4F8CC856FAB7209D9FE1A775E03D9E7CC8D14E6AC17CE9B672EA094AF4A7B71B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107294,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173758,2022/11/18 15:38:43,VSC_UPDATE,EE7870D8C598BD3C8AFDE058E811297ED9474225E3F16D2A36AC743971112BF7,394517ABAE0B579E3DB5943B1FABDA74A61B2736B17106D1C6A4E7699C5E443A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107295,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,52,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173794,2022/11/18 15:41:44,VSC_UPDATE,4956EF1EE1F02CDEE568DDD5C9E5089E16DD2E702C425701CF6933554A00427B,653F8544F85614776F50E71EF09AB6157A9BDCE05F08C63DFFB29BAD096D5B26,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107297,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,54,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173830,2022/11/18 15:44:46,VSC_UPDATE,15A6F9E8D928F0248343CE57F877195853F3885D540AF3F779B3E9405D560FDE,5FAE8D5BCF8C0B372050326203A79A3F4604EBEE28C03A64E4A3E0D75E44E24C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107299,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,56,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173866,2022/11/18 15:47:48,VSC_UPDATE,0A60B5A71D19202472D345E76CDDF92AF6E3742232E62F443C149785F76C3132,B0D2A4037998F23369AA7E992071C05ECE2A614690BA53B7F809F6A0BC4FE048,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107303,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173938,2022/11/18 15:53:51,VSC_UPDATE,400558F5C25EE6BAA95429B7580AE5DF8C3950F0FF43A3DC06FAEB569B3BD488,670BF0448E3B0AD0260CC6C21762209BEEDBAAE342C620388FE484D639F5AFF6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107304,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,52,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173974,2022/11/18 15:56:52,VSC_UPDATE,775FF702AF6D7413D97A3828797983A167B44A53E86F003696D27440010398AA,6FA73A02FF945EA25910A7E20E192063B377F7C0CBF74FE978D98A93895CB995,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107306,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,54,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174010,2022/11/18 15:59:54,VSC_UPDATE,AD3AD0E34EA40DCD2F41EB656389C1453723880AFE24409FCF4ADB7EAAFD452C,81097BCCF7D8E6BB37B0D7AD151EC58335DB79DFBFCFBFC547CDA5BE8B8964C9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107308,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,56,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174046,2022/11/18 16:02:56,VSC_UPDATE,757978BF1BAFFCDFE96A85F9C701E13FDCDEE3D52D8D5EF42D8362055C107D80,B51BC08E16EF4925AC1505B36A4EF7236E14D4ED777B728C690C4CD7C3729CCB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107312,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174118,2022/11/18 16:08:59,VSC_UPDATE,20B5119443F4DDCFD613BA5424BCC283BA59C7D8B91EA426F4D3057FB9D8EEC9,E55FE3095AAD0EA7B38978BC6714A193F1519809691362594CF12BEF81AB8E43,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107313,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,52,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174154,2022/11/18 16:12:01,VSC_UPDATE,C0776DEFFE438CC19AF0A62789BC58BF5F4447D827945EB278D54DFDC5C5D717,6E1A1BFCF904B9187EA29EEC7E208F2495820799F84A7E8D70C7E03D6E1E3EEA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107315,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,54,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174190,2022/11/18 16:15:02,VSC_UPDATE,B05BAAC0F24C4D6747B7D06A4BF69662843053CFA51B1ACBCAA63A457D1825B8,B18860015E86230CD75614DBE5AD0824E5757959232B326ABCDDFA52FD2F154D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107317,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,56,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174226,2022/11/18 16:18:04,VSC_UPDATE,969F0E106823224DDAEA3D10695BBEB99ADA07A054843662EE75F4D1CF98B44B,CC2A4F811C3D550C4E44D5A3F61DE232B916625B4490A00BA066A742169B70F3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107321,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,51,60,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174298,2022/11/18 16:24:07,VSC_UPDATE,582B27F06025A0A5C5BD970DE718952AE1E9E84998D7FFA9E336CA7FD2EF629B,285F73BC66AEFBAE69F34C36C3395942EBCEE5507505244FFA720236A75FB3E8,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107323,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,53,60,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174334,2022/11/18 16:27:09,VSC_UPDATE,389CB3EE4E697BB0B8C2B7C33BC50F6AAEB247F71EDEF61BC570286A21EFEBA3,4B8C5963FBDFDDBDD292E405FDB60229EE79C38F7EBA0F759D171FA298E9104B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107325,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,55,60,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174370,2022/11/18 16:30:10,VSC_UPDATE,2914D508C242224705BF8BA61AFF0D49397C72F6193BE37B25B0162AECAD5184,3DC0EF0B2ED5ADF447E4C0D656CE788E144D62AFF411AB89C0A3BA2CD094E61D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107327,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,57,60,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174406,2022/11/18 16:33:12,VSC_UPDATE,D1BDA99786FE897D6FEA3C3E17100CC0FAFA5D2FD0E78E38E0F2ECBF19F89C6F,F862698EC0C3D00B5665B645290BDFDA1BC6AC5A271CE46D21C8315D60C143DF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107330,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174478,2022/11/18 16:39:15,VSC_UPDATE,915C35782373885E094A86B9D8879636EDABAE2C9A5C6FD4023B6B49132C3B72,3BD805C35B6636BDD9F19D9890890E21F18343A3C0939F71D850B78FDD8F8FE9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107331,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,53,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174514,2022/11/18 16:42:16,VSC_UPDATE,3D15189ACD9EBD9CF0E1880B59F516861EF34DE960C69DFC669F1371DD313723,41E6271AE39296AA5988641C05C3CC2BC552FF2D0EB17BF56C1324372F3BEC87,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107332,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,54,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
174550,2022/11/18 16:45:18,VSC_UPDATE,6EC8228804EFCA63BAEC1F2E79E59FBE7442A3B4242C567463327EC346520B7E,D86FC284F9E9DE9C23D68EF86ADA118910B62ABB2E3E89F7ED19A689697E28EC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107333,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,60,84,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,53,60,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,55,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
